,area,bed,bath,location,price
4999,200.0,4,3,Depok,2200000000
5000,36.0,2,1,Depok,220000000
5001,184.0,4,4,Depok,3400000000
5002,70.0,3,3,Depok,980000000
5003,267.0,5,3,Depok,3900000000
5004,700.0,6,5,Depok,12500000000
5005,50.0,2,2,Depok,570000000
5006,93.0,3,2,Depok,1350000000
5007,72.0,3,2,Depok,900000000
5008,200.0,5,4,Depok,2750000000
5009,36.0,2,2,Depok,230000000
5010,350.0,5,3,Depok,4500000000
5011,155.0,4,4,Depok,1850000000
5012,71.0,2,1,Depok,725000000
5013,36.0,2,1,Depok,850000000
5014,130.0,4,5,Depok,1750000000
5015,200.0,3,2,Depok,4200000000
5016,40.0,2,1,Depok,665000000
5017,280.0,5,5,Depok,3400000000
5018,40.0,2,1,Depok,850000000
5019,155.0,4,3,Depok,1740000000
5020,66.0,3,2,Depok,1080000000
5021,100.0,3,2,Depok,1280000000
5022,82.0,3,2,Depok,985000000
5023,120.0,3,3,Depok,1400000000
5024,73.0,3,2,Depok,760000000
5025,89.0,3,2,Depok,790000000
5026,50.0,2,1,Depok,600000000
5027,60.0,2,2,Depok,680000000
5028,55.0,2,1,Depok,725000000
5029,89.0,3,2,Depok,790000000
5030,80.0,3,2,Depok,900000000
5031,80.0,3,2,Depok,999000000
5032,260.0,5,5,Depok,2900000000
5033,220.0,5,4,Depok,2300000000
5034,230.0,4,3,Depok,2100000000
5035,450.0,5,4,Depok,4990000000
5036,900.0,5,6,Depok,8000000000
5037,57.0,3,2,Depok,777500000
5038,50.0,4,1,Depok,900000000
5039,65.0,3,2,Depok,800000000
5040,80.0,3,3,Depok,930000000
5041,42.0,2,1,Depok,395000000
5042,51.0,2,2,Depok,756000000
5043,45.0,2,1,Depok,780000000
5044,250.0,4,4,Depok,1550000000
5045,164.0,3,3,Depok,3005800000
5046,58.0,2,2,Depok,1500000000
5047,120.0,3,3,Depok,1500000000
5048,40.0,2,1,Depok,4957311715
5049,40.0,2,1,Depok,4957311715
5050,36.0,2,1,Depok,220000000
5051,200.0,4,3,Depok,2500000000
5052,55.0,2,1,Depok,650000000
5053,50.0,2,1,Depok,600000000
5054,123.0,4,2,Depok,3000000000
5055,36.0,2,1,Depok,185000000
5056,72.0,2,2,Depok,994500000
5057,21.0,2,1,Depok,236470000
5058,150.0,4,3,Depok,2164500000
5059,150.0,4,3,Depok,2164500000
5060,110.0,4,3,Depok,1350000000
5061,90.0,2,1,Depok,420000000
5062,64.0,3,2,Depok,964000000
5063,50.0,2,1,Depok,700000000
5064,52.0,2,1,Depok,770000000
5065,40.0,2,1,Depok,650000000
5066,175.0,4,3,Depok,2272000000
5067,46.0,2,1,Depok,702000000
5068,46.0,2,1,Depok,702000000
5069,80.0,2,2,Depok,702000000
5070,250.0,4,4,Depok,2500000000
5071,80.0,2,2,Depok,702000000
5072,85.0,3,2,Depok,1195000000
5073,45.0,2,1,Depok,575000000
5074,42.0,2,1,Depok,827000000
5075,72.0,3,2,Depok,500000000
5076,200.0,3,3,Depok,2700000000
5077,190.0,3,2,Depok,1404000000
5078,114.0,3,1,Depok,895000000
5079,318.0,4,3,Depok,2500000000
5080,90.0,3,2,Depok,1350000000
5081,90.0,3,2,Depok,1325000000
5082,45.0,2,1,Depok,650000000
5083,30.0,2,1,Depok,200000000
5084,210.0,4,3,Depok,2150000000
5085,70.0,3,2,Depok,2300000000
5086,36.0,3,1,Depok,539000000
5087,76.0,3,2,Depok,800000000
5088,45.0,2,1,Depok,450000000
5089,60.0,2,1,Depok,650000000
5090,65.0,3,2,Depok,1300000000
5091,42.0,2,1,Depok,499000000
5092,48.0,2,1,Depok,450000000
5093,36.0,2,1,Depok,275000000
5094,50.0,2,1,Depok,750000000
5095,130.0,4,3,Depok,890000000
5096,72.0,3,2,Depok,800000000
5097,62.0,2,1,Depok,700000000
5098,38.0,2,1,Depok,650000000
5099,50.0,2,1,Depok,495000000
5100,120.0,3,1,Depok,1300000000
5101,225.0,4,3,Depok,4200000000
5102,72.0,2,2,Depok,1200000000
5103,138.0,4,4,Depok,1463000000
5104,100.0,3,2,Depok,995000000
5105,45.0,2,1,Depok,492500000
5106,75.0,3,3,Depok,980000000
5107,225.0,6,4,Depok,5000000000
5108,180.0,5,3,Depok,1100000000
5109,185.0,4,4,Depok,2566795000
5110,58.0,2,2,Depok,1457000000
5111,40.0,2,1,Depok,898459310
5112,80.0,3,3,Depok,4957311715
5113,810.0,6,6,Depok,25000000000
5114,121.0,4,3,Depok,2500000000
5115,72.0,3,2,Depok,730000000
5116,60.0,3,2,Depok,772350000
5117,67.0,2,1,Depok,596000000
5118,70.0,3,2,Depok,897500000
5119,58.0,2,2,Depok,767168182
5120,56.0,3,2,Depok,854755000
5121,90.0,3,3,Depok,1310400000
5122,60.0,3,2,Depok,772350000
5123,46.0,2,2,Depok,617000000
5124,65.0,3,2,Depok,770000000
5125,55.0,3,2,Depok,569500000
5126,36.0,2,1,Depok,2600000
5127,36.0,2,1,Depok,2600000
5128,36.0,2,1,Depok,2600000
5129,37.0,2,1,Depok,2800000
5130,40.0,2,1,Depok,522054000
5131,40.0,2,1,Depok,3500000
5132,33.0,2,1,Depok,2500000
5133,70.0,3,2,Depok,800000000
5134,65.0,3,2,Depok,850000000
5135,60.0,3,2,Depok,699000000
5136,54.0,3,2,Depok,550000000
5137,80.0,3,3,Depok,985000000
5138,65.0,2,1,Depok,850000000
5139,80.0,3,3,Depok,995000000
5140,80.0,3,3,Depok,1050000000
5141,80.0,3,3,Depok,985000000
5142,45.0,2,1,Depok,695000000
5143,90.0,3,2,Depok,1310400000
5144,65.0,2,1,Depok,850000000
5145,65.0,2,1,Depok,850000000
5146,90.0,3,2,Depok,1310400000
5147,65.0,2,1,Depok,850000000
5148,100.0,5,3,Depok,1950000000
5149,90.0,3,2,Depok,1264920000
5150,62.0,2,2,Depok,1516000000
5151,47.0,2,1,Depok,740000000
5152,100.0,3,3,Depok,995000000
5153,75.0,3,3,Depok,930000000
5154,89.0,2,1,Depok,1591700000
5155,110.0,3,3,Depok,1950000000
5156,80.0,3,3,Depok,1033000000
5157,70.0,3,3,Depok,930000000
5158,55.0,2,1,Depok,500000000
5159,90.0,3,1,Depok,750000000
5160,40.0,2,1,Depok,531000000
5161,40.0,2,1,Depok,492000000
5162,33.0,2,1,Depok,150000000
5163,50.0,2,2,Depok,735000000
5164,42.0,2,1,Depok,491569000
5165,45.0,2,1,Depok,89000000
5166,36.0,3,1,Depok,360000000
5167,70.0,3,3,Depok,950000000
5168,70.0,2,3,Depok,1100000000
5169,32.0,3,1,Depok,330000000
5170,72.0,2,1,Depok,485000000
5171,60.0,3,2,Depok,600000000
5172,21.0,2,1,Depok,236940000
5173,475.0,3,3,Depok,6500000000
5174,100.0,1,1,Depok,1500000000
5175,40.0,2,1,Depok,465000000
5176,30.0,2,1,Depok,190000000
5177,23.0,2,1,Depok,125000000
5178,90.0,3,2,Depok,1250000000
5179,36.0,2,1,Depok,185000000
5180,36.0,3,1,Depok,360000000
5181,45.0,2,1,Depok,917500000
5182,49.0,2,1,Depok,942500000
5183,75.0,3,2,Depok,1222500000
5184,23.0,2,1,Depok,125000000
5185,36.0,2,1,Depok,185000000
5186,36.0,2,1,Depok,235000000
5187,30.0,2,1,Depok,210000000
5188,36.0,2,1,Depok,230000000
5189,36.0,2,1,Depok,230000000
5190,50.0,2,1,Depok,550000000
5191,30.0,2,1,Depok,210000000
5192,89.0,3,2,Depok,1650000000
5193,36.0,2,1,Depok,185000000
5194,40.0,2,1,Depok,195000000
5195,72.0,3,2,Depok,2600000000
5196,40.0,2,1,Depok,195000000
5197,62.0,2,1,Depok,555000000
5198,90.0,3,2,Depok,1500000000
5199,230.0,5,4,Depok,2200000000
5200,120.0,4,4,Depok,1300000000
5201,45.0,2,1,Depok,4957311715
5202,40.0,2,1,Depok,4957311715
5203,60.0,2,1,Depok,4957311715
5204,40.0,2,1,Depok,450000000
5205,40.0,2,1,Depok,485000000
5206,50.0,3,1,Depok,700000000
5207,64.0,3,2,Depok,950000000
5208,48.0,2,1,Depok,450000000
5209,42.0,2,1,Depok,483569000
5210,150.0,4,2,Depok,1200000000
5211,36.0,2,1,Depok,235000000
5212,36.0,2,1,Depok,230000000
5213,42.0,2,1,Depok,485695000
5214,40.0,2,1,Depok,4957311715
5215,38.0,2,1,Depok,300000000
5216,36.0,2,1,Depok,4957311715
5217,45.0,2,1,Depok,531000000000
5218,115.0,3,2,Depok,2500000000
5219,50.0,2,1,Depok,510000000
5220,60.0,2,1,Depok,235000000
5221,200.0,4,3,Depok,4500000000
5222,599.0,10,5,Depok,17000000000
5223,73.0,3,2,Depok,1200000000
5224,500.0,6,4,Depok,3500000000
5225,63.0,3,2,Depok,846000000
5226,42.0,2,1,Depok,600000000
5227,66.0,3,2,Depok,895000000
5228,48.0,2,1,Depok,790000000
5229,126.0,4,3,Depok,1575000000
5230,78.0,3,3,Depok,890000000
5231,78.0,3,3,Depok,890000000
5232,101.0,4,3,Depok,1100000000
5233,78.0,3,3,Depok,800000000
5234,78.0,3,3,Depok,890000000
5235,270.0,4,4,Depok,2160000000
5236,60.0,2,1,Depok,840000000
5237,125.0,3,1,Depok,990000000
5238,50.0,2,1,Depok,540000000
5239,700.0,6,3,Depok,4500000000
5240,381.0,3,3,Depok,8200000000
5241,325.0,6,4,Depok,3200000000
5242,118.0,4,4,Depok,2500000000
5243,42.0,2,1,Depok,479569000
5244,65.0,3,2,Depok,1450000000
5245,36.0,2,1,Depok,235000000
5246,32.0,3,1,Depok,330000000
5247,40.0,2,1,Depok,250000000
5248,64.0,2,2,Depok,680000000
5249,64.0,2,2,Depok,670000000
5250,76.0,4,2,Depok,575000000
5251,60.0,2,1,Depok,840000000
5252,110.0,4,2,Depok,1100000000
5253,145.0,3,3,Depok,1560000000
5254,200.0,4,4,Depok,2280000000
5255,110.0,3,3,Depok,1655000000
5256,145.0,3,3,Depok,1560000000
5257,90.0,3,2,Depok,1560000000
5258,150.0,4,3,Depok,1500000000
5259,200.0,4,4,Depok,2280000000
5260,85.0,3,2,Depok,1560000000
5261,45.0,2,1,Depok,690000000
5262,60.0,2,1,Depok,710000000
5263,25.0,1,1,Depok,223000000
5264,360.0,7,4,Depok,3500000000
5265,240.0,7,7,Depok,1900000000
5266,400.0,5,5,Depok,15000000000
5267,163.0,4,4,Depok,2600000000
5268,250.0,5,5,Depok,3200000000
5269,115.0,4,2,Depok,900000000
5270,42.0,2,2,Depok,587000000
5271,25.0,1,1,Depok,223000000
5272,103.0,3,1,Depok,1680000000
5273,51.0,2,2,Depok,756000000
5274,120.0,3,3,Depok,1925000000
5275,40.0,2,1,Depok,375000000
5276,33.0,2,1,Depok,415000000
5277,100.0,3,2,Depok,1200000000
5278,330.0,7,3,Depok,3500000000
5279,103.0,3,1,Depok,1680000000
5280,220.0,5,3,Depok,2900000000
5281,130.0,5,3,Depok,2700000000
5282,110.0,3,3,Depok,1475000000
5283,190.0,4,3,Depok,1600000000
5284,330.0,3,2,Depok,7000000000
5285,225.0,4,3,Depok,3500000000
5286,550.0,5,4,Depok,12000000000
5287,550.0,7,6,Depok,6500000000
5288,550.0,5,4,Depok,12000000000
5289,220.0,4,4,Depok,3200000000
5290,180.0,4,3,Depok,2100000000
5291,400.0,4,4,Depok,6000000000
5292,420.0,5,5,Depok,3250000000
5293,160.0,5,3,Depok,2350000000
5294,580.0,4,5,Depok,5900000000
5295,200.0,5,3,Depok,2100000000
5296,300.0,5,4,Depok,4900000000
5297,45.0,3,2,Depok,866371000
5298,650.0,6,6,Depok,5200000000
5299,33.0,2,1,Depok,414000000
5300,50.0,3,2,Depok,630000000
5301,300.0,7,5,Depok,3000000000
5302,78.0,3,2,Depok,1380000000
5303,70.0,2,1,Depok,585000000
5304,36.0,2,1,Depok,330000000
5305,600.0,4,5,Depok,6500000000
5306,85.0,3,2,Depok,1560000000
5307,140.0,3,3,Depok,1560000000
5308,60.0,2,1,Depok,850000000
5309,270.0,3,3,Depok,3300000000
5310,75.0,2,1,Depok,500000000
5311,90.0,3,2,Depok,1560000000
5312,150.0,3,2,Depok,2400000000
5313,450.0,6,3,Depok,4800000000
5314,54.0,3,2,Depok,4957311715
5315,150.0,4,3,Depok,1250000000
5316,105.0,4,3,Depok,1250000000
5317,45.0,2,1,Depok,3000000
5318,21.0,1,1,Depok,399000000
5319,400.0,4,4,Depok,5950000000
5320,40.0,2,1,Depok,510000000
5321,54.0,3,2,Depok,800000000
5322,50.0,2,1,Depok,735000000
5323,50.0,2,1,Depok,735000000
5324,50.0,2,1,Depok,735000000
5325,140.0,3,2,Depok,1100000000
5326,80.0,2,1,Depok,735000000
5327,50.0,2,1,Depok,735000000
5328,27.0,2,1,Depok,500000000
5329,88.0,3,3,Depok,1500000000
5330,130.0,4,2,Depok,1800000000
5331,75.0,3,3,Depok,1375000000
5332,45.0,2,2,Depok,900000000
5333,70.0,2,1,Depok,1080000000
5334,150.0,4,4,Depok,2999000000
5335,121.0,3,2,Depok,2040000000
5336,90.0,3,2,Depok,1450000000
5337,100.0,3,3,Depok,1200000000
5338,45.0,2,1,Depok,610000000
5339,50.0,2,1,Depok,660000000
5340,72.0,2,1,Depok,660000000
5341,60.0,2,1,Depok,945000000
5342,180.0,3,3,Depok,1410000000
5343,115.0,3,3,Depok,2040000000
5344,1200.0,5,4,Depok,12700000000
5345,60.0,2,1,Depok,2160000000
5346,150.0,2,2,Depok,2040000000
5347,150.0,3,3,Depok,1800000000
5348,200.0,3,4,Depok,2280000000
5349,140.0,3,3,Depok,1660000000
5350,145.0,3,3,Depok,1560000000
5351,50.0,2,1,Depok,660000000
5352,78.0,2,3,Depok,1200000000
5353,50.0,2,1,Depok,735000000
5354,68.0,3,1,Depok,780000000
5355,50.0,2,1,Depok,735000000
5356,48.0,2,1,Depok,450000000
5357,74.0,3,3,Depok,975000000
5358,260.0,3,2,Depok,2600000000
5359,400.0,6,4,Depok,5900000000
5360,90.0,3,3,Depok,1450000000
5361,48.0,2,1,Depok,450000000
5362,74.0,3,2,Depok,1200000000
5363,150.0,4,4,Depok,1200000000
5364,600.0,7,4,Depok,5800000000000
5365,46.0,2,2,Depok,625000000
5366,180.0,4,3,Depok,2500000000
5367,80.0,3,2,Depok,750000000
5368,70.0,3,3,Depok,980000000
5369,70.0,3,3,Depok,980000000
5370,46.0,3,2,Depok,584000000
5371,40.0,2,1,Depok,531000000
5372,90.0,3,2,Depok,900000000
5373,65.0,3,3,Depok,890000000
5374,94.0,5,4,Depok,3897600000
5375,45.0,2,1,Depok,872500000
5376,55.0,2,1,Depok,850000000
5377,105.0,3,2,Depok,850000000
5378,54.0,2,1,Depok,800000000
5379,54.0,3,2,Depok,840000000
5380,28.0,2,1,Depok,4957311715
5381,70.0,3,2,Depok,1300000000
5382,60.0,3,2,Depok,520000000
5383,450.0,7,4,Depok,8500000000
5384,75.0,2,1,Depok,1000000000
5385,500.0,4,3,Depok,6500000000
5386,42.0,2,1,Depok,487569000
5387,41.0,3,2,Depok,658000000
5388,100.0,2,2,Depok,1700000000
5389,72.0,3,2,Depok,500000000
5390,46.0,3,2,Depok,756000000
5391,80.0,2,1,Depok,550000000
5392,43.0,2,1,Depok,1200000000
5393,70.0,3,2,Depok,800000000
5394,60.0,3,2,Depok,772350000
5395,70.0,3,2,Depok,897500000
5396,46.0,2,2,Depok,617000000
5397,56.0,3,2,Depok,854755000
5398,60.0,3,2,Depok,772350000
5399,55.0,3,2,Depok,569500000
5400,110.0,3,2,Depok,3250000000
5401,200.0,5,3,Depok,5000000000
5402,180.0,4,3,Depok,2200000000
5403,250.0,3,2,Depok,2500000000
5404,79.0,3,3,Depok,1300000000
5405,30.0,4,2,Depok,500000000
5406,200.0,3,2,Depok,1000000000
5407,24.0,3,1,Depok,300000000
5408,21.0,2,1,Depok,236940000
5409,200.0,4,4,Depok,2500000000
5410,45.0,2,2,Depok,750000000
5411,60.0,3,2,Depok,850000000
5412,70.0,3,3,Depok,950000000
5413,54.0,3,2,Depok,761000000
5414,400.0,4,4,Depok,6000000000
5415,250.0,4,5,Depok,2800000000
5416,30.0,2,1,Depok,190000000
5417,56.0,3,2,Depok,761000000
5418,40.0,2,1,Depok,200000000
5419,36.0,2,1,Depok,185000000
5420,54.0,3,2,Depok,761000000
5421,60.0,2,2,Depok,850000000
5422,70.0,3,2,Depok,800000000
5423,54.0,2,1,Depok,585000000
5424,135.0,4,3,Depok,1300000000
5425,38.0,2,1,Depok,475000000
5426,100.0,5,3,Depok,1650000000
5427,38.0,2,1,Depok,550000000
5428,262.0,5,4,Depok,4750000000
5429,185.0,4,3,Depok,1775000000
5430,54.0,3,2,Depok,615000000
5431,75.0,3,2,Depok,800000000
5432,54.0,3,2,Depok,700000000
5433,75.0,3,2,Depok,900000000
5434,40.0,2,1,Depok,615950000
5435,60.0,3,2,Depok,653000000
5436,60.0,3,2,Depok,656593000
5437,60.0,3,2,Depok,825000000
5438,52.0,2,1,Depok,700000000
5439,72.0,2,1,Depok,500000000
5440,36.0,2,1,Depok,365000000
5441,123.0,4,2,Depok,1385000000
5442,163.0,4,2,Depok,1450000000
5443,40.0,2,1,Depok,586000000
5444,51.0,2,2,Depok,715250000
5445,60.0,2,2,Depok,600000000
5446,380.0,5,3,Depok,3900000000
5447,50.0,2,1,Depok,400000000
5448,92.0,3,3,Depok,1300000000
5449,288.0,4,2,Depok,1400000000
5450,400.0,5,3,Depok,7000000000
5451,58.0,3,2,Depok,1398000000
5452,58.0,3,2,Depok,1398558880
5453,180.0,4,2,Depok,1770000000
5454,90.0,3,2,Depok,950000000
5455,346.0,7,6,Depok,9500000000
5456,100.0,3,1,Depok,1200000000
5457,40.0,2,1,Depok,190000000
5458,75.0,2,2,Depok,1200000000
5459,80.0,2,2,Depok,1200000000
5460,40.0,2,1,Depok,200000000
5461,700.0,5,4,Depok,7373000000
5462,144.0,3,2,Depok,850000000
5463,40.0,2,1,Depok,190000000
5464,88.0,3,2,Depok,1552000000
5465,75.0,2,2,Depok,1200000000
5466,52.0,3,1,Depok,735000000
5467,52.0,3,1,Depok,641000000
5468,52.0,3,1,Depok,650000000
5469,52.0,3,1,Depok,735000000
5470,800.0,5,4,Depok,11000000000
5471,180.0,3,2,Depok,850000000
5472,36.0,2,1,Depok,185000000
5473,60.0,2,1,Depok,750000000
5474,40.0,2,1,Depok,195000000
5475,70.0,2,3,Depok,1100000000
5476,38.0,2,1,Depok,650000000
5477,38.0,2,1,Depok,650000000
5478,38.0,2,1,Depok,650000000
5479,40.0,2,1,Depok,760000000
5480,36.0,2,1,Depok,235000000
5481,100.0,3,2,Depok,1050000000
5482,700.0,9,6,Depok,12500000000
5483,40.0,2,1,Depok,492000000
5484,40.0,2,1,Depok,195000000
5485,150.0,4,3,Depok,4500000000
5486,90.0,3,2,Depok,800000000
5487,96.0,4,3,Depok,900000000
5488,60.0,3,1,Depok,285000000
5489,100.0,4,2,Depok,1175000000
5490,160.0,4,3,Depok,1400000000
5491,288.0,6,7,Depok,8400000000
5492,70.0,3,2,Depok,800000000
5493,45.0,2,1,Depok,495000000
5494,40.0,2,1,Depok,550000000
5495,36.0,2,1,Depok,343000000
5496,180.0,4,3,Depok,1900000000
5497,45.0,2,1,Depok,750000000
5498,88.0,2,2,Depok,650000000
5499,83.0,2,2,Depok,650000000
5500,80.0,4,2,Depok,1750000000
5501,80.0,3,2,Depok,1250000000
5502,180.0,4,4,Depok,2500000000
5503,60.0,2,2,Depok,1395000000
5504,250.0,3,2,Depok,4200000000
5505,180.0,4,2,Depok,1770000000
5506,45.0,2,1,Depok,780000000
5507,170.0,3,2,Depok,1770000000
5508,300.0,4,3,Depok,2200000000
5509,200.0,3,1,Depok,2100000000
5510,75.0,3,2,Depok,1100000000
5511,150.0,4,4,Depok,1500000000
5512,115.0,2,2,Depok,1800000000
5513,160.0,4,3,Depok,2250000000
5514,715.0,5,5,Depok,10500000000
5515,150.0,4,4,Depok,5200000000
5516,160.0,4,3,Depok,1690000000
5517,80.0,3,1,Depok,1550000000
5518,60.0,2,1,Depok,1000000000
5519,250.0,4,4,Depok,4500000000
5520,108.0,3,2,Depok,1425000000
5521,165.0,4,3,Depok,2300000000
5522,136.0,3,3,Depok,2500000000
5523,160.0,3,3,Depok,2200000000
5524,36.0,2,1,Depok,230000000
5525,90.0,2,1,Depok,4957311715
5526,80.0,3,2,Depok,1300000000
5527,650.0,8,6,Depok,11000000000
5528,700.0,8,4,Depok,12000000000
5529,36.0,2,1,Depok,215000000
5530,120.0,2,1,Depok,2500000000
5531,500.0,4,5,Depok,8000000000
5532,450.0,7,7,Depok,4500000000
5533,66.0,3,2,Depok,694000000
5534,110.0,3,3,Depok,1655000000
5535,66.0,3,2,Depok,691000000
5536,250.0,4,4,Depok,2850000000
5537,650.0,6,3,Depok,4800000000
5538,120.0,4,3,Depok,1760000000
5539,42.0,2,1,Depok,487569000
5540,36.0,2,1,Depok,435000000
5541,42.0,2,1,Depok,476596900
5542,65.0,3,2,Depok,840000000
5543,70.0,3,2,Depok,970000000
5544,42.0,2,1,Depok,479596000
5545,150.0,5,3,Depok,1500000000
5546,69.0,3,2,Depok,900000000
5547,225.0,4,3,Depok,4600000000
5548,60.0,3,2,Depok,800000000
5549,55.0,3,2,Depok,794750000
5550,70.0,3,2,Depok,809000000
5551,75.0,3,3,Depok,1350000000
5552,51.0,3,2,Depok,886500000
5553,54.0,2,1,Depok,750000000
5554,68.0,3,2,Depok,900000000
5555,55.0,2,1,Depok,731000000
5556,70.0,3,2,Depok,947000000
5557,51.0,2,2,Depok,760000000
5558,61.0,3,2,Depok,967000000
5559,70.0,3,2,Depok,1188000000
5560,120.0,3,2,Depok,1400000000
5561,87.0,3,2,Depok,795000000
5562,60.0,3,2,Depok,742150000
5563,70.0,3,2,Depok,825000000
5564,66.0,3,2,Depok,1355600000
5565,70.0,3,2,Depok,803000000
5566,60.0,2,1,Depok,710000000
5567,130.0,3,4,Depok,1650000000
5568,60.0,2,2,Depok,687500000
5569,130.0,4,2,Depok,1800000000
5570,115.0,3,2,Depok,2500000000
5571,36.0,2,1,Depok,399000000
5572,93.0,3,2,Depok,2700000000
5573,48.0,2,2,Depok,803000000
5574,400.0,4,2,Depok,2650000000
5575,36.0,2,1,Depok,399000000
5576,45.0,2,1,Depok,565000000
5577,42.0,3,2,Depok,564000000
5578,75.0,4,3,Depok,999000000
5579,36.0,2,1,Depok,399000000
5580,36.0,2,1,Depok,185000000
5581,54.0,2,2,Depok,1320000000
5582,140.0,4,3,Depok,1325000000
5583,56.0,2,1,Depok,780000000
5584,200.0,2,2,Depok,1800000000
5585,36.0,2,1,Depok,185000000
5586,40.0,2,1,Depok,175000000
5587,36.0,2,1,Depok,215000000
5588,38.0,2,1,Depok,678000000
5589,38.0,2,1,Depok,340000000
5590,38.0,2,1,Depok,340000000
5591,50.0,2,1,Depok,430000000
5592,60.0,3,2,Depok,725000000
5593,68.0,4,2,Depok,780000000
5594,104.0,3,3,Depok,1500000000
5595,89.0,3,2,Depok,861500000
5596,118.0,4,3,Depok,1900000000
5597,70.0,3,2,Depok,1800000000
5598,240.0,7,4,Depok,3500000000
5599,70.0,2,3,Depok,1100000000
5600,80.0,2,2,Depok,1200000000
5601,84.0,3,2,Depok,775000000
5602,45.0,2,1,Depok,95000000
5603,27.0,1,1,Depok,372000000
5604,36.0,2,1,Depok,394000000
5605,36.0,2,1,Depok,394000000
5606,27.0,2,1,Depok,372000000
5607,69.0,3,2,Depok,962000000
5608,50.0,2,1,Depok,550000000
5609,60.0,3,2,Depok,850000000
5610,40.0,2,1,Depok,400000000
5611,130.0,4,3,Depok,890000000
5612,71.0,2,1,Depok,725000000
5613,109.0,3,2,Depok,1450000000
5614,27.0,2,1,Depok,499000000
5615,45.0,3,2,Depok,697000000
5616,38.0,2,1,Depok,764750000
5617,130.0,3,4,Depok,1750000000
5618,72.0,3,2,Depok,894000000
5619,254.0,4,2,Depok,4957311715
5620,130.0,3,4,Depok,1750000000
5621,42.0,2,1,Depok,595000000
5622,52.0,2,1,Depok,400000000
5623,70.0,2,2,Depok,675000000
5624,40.0,2,1,Depok,443000000
5625,75.0,3,2,Depok,1040000000
5626,90.0,3,3,Depok,1300000000
5627,75.0,2,2,Depok,1200000000
5628,45.0,2,1,Depok,837000000
5629,45.0,2,1,Depok,828000000
5630,45.0,2,2,Depok,697000000
5631,180.0,3,2,Depok,1800000000
5632,60.0,3,2,Depok,1100000000
5633,240.0,3,3,Depok,3500000000
5634,125.0,2,2,Depok,1680000000
5635,288.0,4,2,Depok,1400000000
5636,78.0,3,3,Depok,890000000
5637,101.0,4,3,Depok,800000000
5638,101.0,4,3,Depok,1100000000
5639,78.0,3,3,Depok,890000000
5640,101.0,4,3,Depok,1100000000
5641,45.0,2,1,Depok,700000000
5642,45.0,2,1,Depok,668000000
5643,42.0,2,1,Depok,575000000
5644,45.0,2,2,Depok,776980000
5645,70.0,3,2,Depok,900000000
5646,56.0,3,2,Depok,730000000
5647,80.0,3,2,Depok,800000000
5648,52.0,3,2,Depok,799000000
5649,40.0,2,1,Depok,482900000
5650,70.0,3,3,Depok,1200000000
5651,70.0,3,3,Depok,890000000
5652,80.0,3,2,Depok,840000000
5653,36.0,2,1,Depok,352470000
5654,70.0,3,3,Depok,890000000
5655,120.0,3,3,Depok,1900000000
5656,250.0,5,4,Depok,3950000000
5657,250.0,5,3,Depok,3000000000
5658,60.0,3,2,Depok,845000000
5659,54.0,2,1,Depok,650000000
5660,100.0,3,3,Depok,995000000
5661,54.0,3,2,Depok,654000000
5662,42.0,2,1,Depok,400000000
5663,72.0,3,2,Depok,900000000
5664,72.0,3,2,Depok,900000000
5665,100.0,3,3,Depok,995000000
5666,80.0,3,3,Depok,930000000
5667,72.0,3,2,Depok,820000000
5668,80.0,3,3,Depok,930000000
5669,80.0,3,3,Depok,930000000
5670,55.0,2,2,Depok,750000000
5671,55.0,2,2,Depok,750000000
5672,55.0,2,2,Depok,750000000
5673,72.0,3,2,Depok,900000000
5674,72.0,3,2,Depok,900000000
5675,42.0,2,1,Depok,400000000
5676,270.0,3,2,Depok,3200000000
5677,60.0,3,2,Depok,523000000
5678,75.0,3,1,Depok,717000000
5679,120.0,4,3,Depok,2000000000
5680,60.0,3,2,Depok,656593000
5681,65.0,2,2,Depok,690000000
5682,70.0,3,3,Depok,825000000
5683,110.0,4,3,Depok,990000000
5684,120.0,4,3,Depok,1600000000
5685,64.0,3,2,Depok,964000000
5686,51.0,2,2,Depok,756000000
5687,68.0,3,2,Depok,1100000000
5688,45.0,2,1,Depok,866149000
5689,36.0,2,1,Depok,700000000
5690,50.0,2,1,Depok,265000000
5691,36.0,2,1,Depok,235000000
5692,200.0,4,2,Depok,1750000000
5693,51.0,2,2,Depok,700000000
5694,176.0,4,3,Depok,3100000000
5695,120.0,3,3,Depok,850000000
5696,200.0,4,2,Depok,1400000000
5697,100.0,4,3,Depok,900000000
5698,83.0,3,2,Depok,850000000
5699,36.0,2,1,Depok,377000000
5700,36.0,2,1,Depok,377000000
5701,36.0,2,1,Depok,377000000
5702,36.0,2,1,Depok,377000000
5703,36.0,2,1,Depok,377000000
5704,36.0,2,1,Depok,377000000
5705,36.0,2,1,Depok,377000000
5706,36.0,2,1,Depok,377000000
5707,36.0,2,1,Depok,377000000
5708,101.0,4,3,Depok,1000000000
5709,78.0,3,3,Depok,800000000
5710,78.0,3,3,Depok,900000000
5711,45.0,2,1,Depok,2300000000
5712,126.0,4,3,Depok,1600000000
5713,50.0,2,1,Depok,700000000
5714,46.0,2,2,Depok,625000000
5715,105.0,3,2,Depok,1300000000
5716,40.0,2,2,Depok,608000000
5717,46.0,3,2,Depok,584000000
5718,110.0,3,3,Depok,1450000000
