"ui-organisms-card-r123-featured__middle-section__price","ui-organisms-card-r123-featured__middle-section__address","attribute-text","attribute-text 2","attribute-text 3","attribute-value","attribute-value 2"
"Rp 486 Juta","Rawalumbu, Bekasi","2","1","","42 m²","72 m²"
"Rp 3,5 Miliar","Summarecon Bekasi, Bekasi","3","3","1","136 m²","142 m²"
"Rp 1,6 Miliar","Kemang Pratama, Bekasi","4","2","","162 m²","180 m²"
"Rp 1,05 Miliar","Pejuang, Bekasi","3","2","1","70 m²","110 m²"
"Rp 1,29 Miliar","Jatiwarna, Bekasi","4","2","2","90 m²","130 m²"
"Rp 2,5 Miliar","Bekasi, Bekasi","3","3","1","144 m²","121 m²"
"Rp 400 Juta","Jaka Mulya, Bekasi","2","1","1","70 m²","70 m²"
"Rp 1,8 Miliar","Bekasi Barat, Bekasi","4","3","1","195 m²","141 m²"
"Rp 1,6 Miliar","Kemang Pratama, Bekasi","4","2","","162 m²","180 m²"
"Rp 1,6 Miliar","Jatibening, Bekasi","3","3","2","92 m²","160 m²"
"Rp 295 Juta","Bekasi Timur, Bekasi","2","1","1","70 m²","54 m²"
"Rp 1,87 Miliar","Jatiwarna, Bekasi","3","3","2","84 m²","77 m²"
"Rp 1,29 Miliar","Jati Asih, Bekasi","3","1","","91 m²","130 m²"
"Rp 800 Juta","Jati Luhur, Bekasi","4","2","2","160 m²","100 m²"
"Rp 295 Juta","Tambun Selatan, Bekasi","3","2","","60 m²","50 m²"
"Rp 1,29 Miliar","Jatisampurna, Bekasi","3","2","2","91 m²","130 m²"
"Rp 3,38 Miliar","Harapan Indah, Bekasi","4","3","","216 m²","175 m²"
"Rp 300 Juta","Tambun Selatan, Bekasi","1","1","","60 m²","60 m²"
"Rp 3,5 Miliar","Harapan Indah, Bekasi","4","4","","251 m²","400 m²"
"Rp 875 Juta","Tarumajaya, Bekasi","2","1","","102 m²","55 m²"
"Rp 1,35 Miliar","Harapan Indah, Bekasi","2","2","","114 m²","69 m²"
"Rp 2,8 Miliar","Cikarang Selatan, Bekasi","4","4","1","239 m²","175 m²"
"Rp 1,72 Miliar","Summarecon Bekasi, Bekasi","2","1","1","119 m²","83 m²"
"Rp 480 Juta","Babelan, Bekasi","2","1","1","60 m²","30 m²"
"Rp 1,7 Miliar","Harapan Indah, Bekasi","3","2","1","126 m²","90 m²"
"Rp 925 Juta","Pejuang, Bekasi","3","2","1","90 m²","80 m²"
"Rp 1,05 Miliar","Harapan Indah, Bekasi","3","2","1","70 m²","110 m²"
"Rp 750 Juta","Harapan Indah, Bekasi","","","","72 m²","50 m²"
"Rp 575 Juta","Harapan Mulya, Bekasi","2","1","1","74 m²","54 m²"
"Rp 650 Juta","Bekasi Utara, Bekasi","2","2","","82 m²","56 m²"
"Rp 907 Juta","Jati Asih, Bekasi","3","2","1","67 m²","97 m²"
"Rp 400 Juta","Tambun Selatan, Bekasi","2","1","1","60 m²","45 m²"
"Rp 486 Juta","Rawalumbu, Bekasi","2","1","","42 m²","72 m²"
"Rp 2 Miliar","Galaxy, Bekasi","3","3","1","125 m²","118 m²"
"Rp 430 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","50 m²"
"Rp 440 Juta","Setu, Bekasi","2","1","","60 m²","42 m²"
"Rp 2,3 Miliar","Harapan Indah, Bekasi","3","2","","160 m²","160 m²"
"Rp 800 Juta","Pekayon, Bekasi","1","2","","78 m²","150 m²"
"Rp 440 Juta","Setu, Bekasi","2","1","","60 m²","42 m²"
"Rp 2,1 Miliar","Summarecon Bekasi, Bekasi","3","2","1","91 m²","84 m²"
"Rp 3,5 Miliar","Harapan Indah, Bekasi","5","4","1","309 m²","180 m²"
"Rp 270 Juta","Cikarang Selatan, Bekasi","1","1","1","60 m²","42 m²"
"Rp 975 Juta","Harapan Indah, Bekasi","3","2","1","94 m²","120 m²"
"Rp 800 Juta","Jati Asih, Bekasi","2","2","1","126 m²","67 m²"
"Rp 486 Juta","Rawalumbu, Bekasi","2","1","","42 m²","72 m²"
"Rp 1,28 Miliar","Harapan Indah, Bekasi","3","2","1","139 m²","120 m²"
"Rp 3,6 Miliar","Tambun Utara, Bekasi","5","4","2","225 m²","350 m²"
"Rp 1,3 Miliar","Harapan Indah, Bekasi","3","2","1","70 m²","120 m²"
"Rp 575 Juta","Harapan Indah, Bekasi","2","1","2","64 m²","45 m²"
"Rp 1,4 Miliar","Cibubur, Bekasi","3","2","1","120 m²","140 m²"
"Rp 3,1 Miliar","Galaxy, Bekasi","5","3","2","179 m²","250 m²"
"Rp 975 Juta","Bekasi, Bekasi","4","2","","90 m²","116 m²"
"Rp 800 Juta","Harapan Indah, Bekasi","2","1","1","72 m²","60 m²"
"Rp 575 Juta","Harapan Indah, Bekasi","2","1","2","65 m²","45 m²"
"Rp 1,4 Miliar","Cibubur, Bekasi","3","2","1","120 m²","140 m²"
"Rp 540 Juta","Tarumajaya, Bekasi","2","1","","60 m²","40 m²"
"Rp 985 Juta","Harapan Indah, Bekasi","3","2","1","72 m²","140 m²"
"Rp 925 Juta","Harapan Indah, Bekasi","3","3","","90 m²","80 m²"
"Rp 486 Juta","Rawalumbu, Bekasi","2","1","","72 m²","55 m²"
"Rp 3,5 Miliar","Harapan Indah, Bekasi","4","4","","276 m²","270 m²"
"Rp 440 Juta","Setu, Bekasi","2","1","","60 m²","42 m²"
"Rp 1,3 Miliar","Harapan Indah, Bekasi","3","2","1","70 m²","120 m²"
"Rp 2,3 Miliar","Harapan Indah, Bekasi","3","2","","160 m²","160 m²"
"Rp 495 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","45 m²"
"Rp 440 Juta","Setu, Bekasi","2","1","","60 m²","42 m²"
"Rp 1,9 Miliar","Jatimakmur, Bekasi","5","3","1","154 m²","185 m²"
"Rp 460 Juta","Harapan Mulya, Bekasi","2","1","","66 m²","40 m²"
"Rp 1,05 Miliar","Harapan Indah, Bekasi","3","2","","70 m²","110 m²"
"Rp 730 Juta","Tarumajaya, Bekasi","3","2","1","90 m²","70 m²"
"Rp 750 Juta","Bekasi, Bekasi","3","3","1","120 m²","60 m²"
"Rp 402 Juta","Cibitung, Bekasi","2","1","1","64 m²","36 m²"
"Rp 575 Juta","Pondok Ungu, Bekasi","2","1","1","90 m²","75 m²"
"Rp 600 Juta","Harapan Indah, Bekasi","2","2","","94 m²","94 m²"
"Rp 1,5 Miliar","Kaliabang, Bekasi","5","4","","307 m²","200 m²"
"Rp 1,27 Miliar","Jatibening, Bekasi","2","2","","78 m²","110 m²"
"Rp 450 Juta","Kaliabang, Bekasi","3","2","","60 m²","100 m²"
"Rp 730 Juta","Tarumajaya, Bekasi","3","2","1","90 m²","70 m²"
"Rp 1,3 Miliar","Harapan Indah, Bekasi","3","3","1","105 m²","100 m²"
"Rp 2,85 Triliun","Cibubur, Bekasi","3","3","1","198 m²","348 m²"
"Rp 450 Juta","Babelan, Bekasi","2","1","1","60 m²","36 m²"
"Rp 975 Juta","Medan Satria, Bekasi","4","2","","90 m²","112 m²"
"Rp 925 Juta","Medan Satria, Bekasi","3","2","","60 m²","90 m²"
"Rp 1,3 Miliar","Pekayon, Bekasi","4","2","","200 m²","120 m²"
"Rp 2 Miliar","Bekasi Kota, Bekasi","","","","160 m²","100 m²"
"Rp 1,29 Miliar","Kalimalang, Bekasi","3","2","1","80 m²","75 m²"
"Rp 2,5 Miliar","Medan Satria, Bekasi","4","2","","254 m²","160 m²"
"Rp 1,55 Miliar","Cikarang, Bekasi","4","3","","105 m²","90 m²"
"Rp 950 Juta","Jati Rahayu, Bekasi","5","2","1","135 m²","100 m²"
"Rp 900 Juta","Harapan Jaya, Bekasi","3","2","1","108 m²","90 m²"
"Rp 1,9 Miliar","Medan Satria, Bekasi","6","3","","162 m²","230 m²"
"Rp 1,4 Miliar","Cibubur, Bekasi","3","2","1","120 m²","140 m²"
"Rp 3,35 Miliar","Jatimakmur, Bekasi","","","","300 m²","240 m²"
"Rp 775 Juta","Medan Satria, Bekasi","3","1","","81 m²","65 m²"
"Rp 500 Juta","Tambun Selatan, Bekasi","1","","","70 m²","60 m²"
"Rp 280 Juta","Tambun Selatan, Bekasi","3","1","","96 m²","60 m²"
"Rp 1 Miliar","Medan Satria, Bekasi","3","2","","159 m²","100 m²"
"Rp 475 Juta","Kaliabang, Bekasi","2","1","","60 m²","50 m²"
"Rp 1,19 Miliar","Harapan Indah, Bekasi","3","2","1","105 m²","105 m²"
"Rp 1,61 Miliar","Jatisampurna, Bekasi","3","2","","84 m²","84 m²"
"Rp 1,1 Miliar","Bekasi, Bekasi","3","2","","94 m²","86 m²"
"Rp 750 Juta","Bekasi, Bekasi","3","1","","90 m²","108 m²"
"Rp 4,2 Miliar","Jatimakmur, Bekasi","4","3","","370 m²","250 m²"
"Rp 1,81 Miliar","Pondokmelati, Bekasi","3","2","","84 m²","84 m²"
"Rp 900 Juta","Jababeka, Bekasi","3","3","","88 m²","66 m²"
"Rp 779 Juta","Harapan Indah, Bekasi","","","","53 m²","63 m²"
"Rp 779 Juta","Harapan Indah, Bekasi","3","2","1","53 m²","63 m²"
"Rp 800 Juta","Harapan Indah, Bekasi","2","1","1","60 m²","37 m²"
"Rp 1,9 Miliar","Jatibening, Bekasi","3","3","2","120 m²","139 m²"
"Rp 1,5 Miliar","Tambun Selatan, Bekasi","3","2","1","160 m²","140 m²"
"Rp 1,07 Miliar","Setu, Bekasi","4","3","2","68 m²","72 m²"
"Rp 1,63 Miliar","Jatiwaringin, Bekasi","3","2","2","114 m²","113 m²"
"Rp 2,5 Miliar","Jati Asih, Bekasi","18","18","","250 m²","450 m²"
"Rp 1,29 Miliar","Jati Mekar, Bekasi","4","2","3","92 m²","130 m²"
"Rp 1,28 Miliar","Cikunir, Bekasi","3","3","2","60 m²","110 m²"
"Rp 2,5 Miliar","Cibubur, Bekasi","4","4","2","110 m²","131 m²"
"Rp 2,1 Miliar","Bekasi, Bekasi","3","2","1","207 m²","180 m²"
"Rp 5,5 Miliar","Jatisampurna, Bekasi","3","2","","220 m²","250 m²"
"Rp 895 Juta","Bekasi Barat, Bekasi","3","2","","94 m²","80 m²"
"Rp 865 Juta","Bekasi Barat, Bekasi","3","1","","81 m²","70 m²"
"Rp 245 Juta","Babelan, Bekasi","2","1","","60 m²","55 m²"
"Rp 975 Juta","Galaxy, Bekasi","3","2","","115 m²","60 m²"
"Rp 1,7 Miliar","Jatibening, Bekasi","3","2","1","185 m²","109 m²"
"Rp 1,25 Miliar","Rawalumbu, Bekasi","3","3","1","111 m²","170 m²"
"Rp 849 Juta","Jati Asih, Bekasi","3","2","1","66 m²","786 m²"
"Rp 1,27 Miliar","Cikunir, Bekasi","2","1","","120 m²","60 m²"
"Rp 280 Juta","Bekasi, Bekasi","2","1","","60 m²","50 m²"
"Rp 425 Juta","Serang Cibarusah, Bekasi","2","1","1","72 m²","50 m²"
"Rp 3,3 Miliar","Jatibening, Bekasi","4","4","","156 m²","196 m²"
"Rp 1,2 Miliar","Jatirangga, Bekasi","4","2","1","84 m²","90 m²"
"Rp 600 Juta","Jatikramat, Bekasi","2","1","1","72 m²","60 m²"
"Rp 849 Juta","Jati Asih, Bekasi","3","2","2","66 m²","87 m²"
"Rp 850 Juta","Harapan Indah, Bekasi","4","2","1","112 m²","120 m²"
"Rp 2,3 Miliar","Pondokmelati, Bekasi","2","2","1","250 m²","150 m²"
"Rp 1,5 Miliar","Pejuang, Bekasi","2","2","","115 m²","115 m²"
"Rp 825 Juta","Babelan, Bekasi","2","1","1","165 m²","60 m²"
"Rp 1,2 Miliar","Harapan Indah, Bekasi","4","3","1","90 m²","170 m²"
"Rp 825 Juta","Babelan, Bekasi","2","1","","165 m²","60 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","1","1","144 m²","100 m²"
"Rp 2,3 Miliar","Jaka Permai, Bekasi","4","3","","150 m²","282 m²"
"Rp 4,5 Miliar","Grand Wisata, Bekasi","","","","280 m²","250 m²"
"Rp 345 Juta","Bekasi, Bekasi","2","1","1","72 m²","45 m²"
"Rp 1,15 Miliar","Jati Mekar, Bekasi","4","3","2","82 m²","100 m²"
"Rp 1,55 Miliar","Harapan Indah, Bekasi","2","2","","114 m²","69 m²"
"Rp 400 Juta","Bekasi Utara, Bekasi","2","2","2","60 m²","52 m²"
"Rp 1,15 Miliar","Jatiwarna, Bekasi","4","3","2","82 m²","100 m²"
"Rp 832 Miliar","Bekasi Timur, Bekasi","3","1","1","72 m²","55 m²"
"Rp 1,72 Miliar","Jati Asih, Bekasi","3","3","2","80 m²","138 m²"
"Rp 850 Juta","Harapan Indah, Bekasi","4","2","2","112 m²","150 m²"
"Rp 380 Juta","Cikarang Selatan, Bekasi","3","1","1","100 m²","65 m²"
"Rp 2,3 Miliar","Cibubur, Bekasi","4","4","2","190 m²","150 m²"
"Rp 168 Juta","Tambun Utara, Bekasi","2","1","1","60 m²","42 m²"
"Rp 800 Juta","Duren Jaya, Bekasi","2","2","1","90 m²","150 m²"
"Rp 764 Juta","Cibitung, Bekasi","3","3","2","78 m²","83 m²"
"Rp 764 Juta","Cibitung, Bekasi","3","3","2","78 m²","83 m²"
"Rp 1,5 Miliar","Jatibening, Bekasi","2","2","","154 m²","200 m²"
"Rp 1,25 Miliar","Jatiwarna, Bekasi","3","2","2","105 m²","98 m²"
"Rp 785 Juta","Jati Mekar, Bekasi","2","1","1","90 m²","53 m²"
"Rp 392 Juta","Tambun Utara, Bekasi","","","","83 m²","28 m²"
"Rp 1,69 Miliar","Cibubur, Bekasi","4","3","1","136 m²","110 m²"
"Rp 999 Juta","Pekayon, Bekasi","","","","112 m²","100 m²"
"Rp 952 Juta","Tarumajaya, Bekasi","2","2","","55 m²","50 m²"
"Rp 2,3 Miliar","Pekayon, Bekasi","3","3","2","240 m²","200 m²"
"Rp 585 Juta","Bekasi, Bekasi","2","1","","73 m²","73 m²"
"Rp 2,3 Miliar","Pekayon, Bekasi","3","3","2","240 m²","200 m²"
"Rp 2,3 Miliar","Pekayon, Bekasi","","","","240 m²","200 m²"
"Rp 524 Juta","Babelan, Bekasi","2","1","1","66 m²","40 m²"
"Rp 2,3 Miliar","Pekayon, Bekasi","","","","240 m²","200 m²"
"Rp 2,1 Miliar","Pondokmelati, Bekasi","5","3","1","209 m²","140 m²"
"Rp 650 Juta","Jati Asih, Bekasi","2","1","1","50 m²","65 m²"
"Rp 445 Juta","Tarumajaya, Bekasi","2","1","1","60 m²","36 m²"
"Rp 481 Juta","Tambun Utara, Bekasi","2","1","1","72 m²","36 m²"
"Rp 1,81 Miliar","Summarecon Bekasi, Bekasi","3","3","","77 m²","95 m²"
"Rp 700 Juta","Cikarang, Bekasi","3","1","1","96 m²","36 m²"
"Rp 1,3 Miliar","Harapan Indah, Bekasi","3","2","","112 m²","100 m²"
"Rp 860 Juta","Jatiwarna, Bekasi","3","2","1","105 m²","80 m²"
"Rp 645 Juta","Harapan Indah, Bekasi","2","1","1","66 m²","70 m²"
"Rp 1,5 Miliar","Grand Wisata, Bekasi","3","2","1","77 m²","70 m²"
"Rp 1,5 Miliar","Jatikramat, Bekasi","3","2","1","100 m²","136 m²"
"Rp 1,56 Miliar","Cibubur, Bekasi","3","3","","124 m²","140 m²"
"Rp 1,3 Miliar","Jatibening, Bekasi","2","2","","120 m²","120 m²"
"Rp 665 Juta","Tambun Selatan, Bekasi","2","1","1","54 m²","97 m²"
"Rp 145 Juta","Karang Satria, Bekasi","","","","36 m²","72 m²"
"Rp 1,5 Miliar","Bekasi, Bekasi","4","4","1","100 m²","136 m²"
"Rp 950 Juta","Jababeka, Bekasi","3","1","","120 m²","70 m²"
"Rp 2,9 Miliar","Bekasi, Bekasi","3","3","1","279 m²","134 m²"
"Rp 5 Miliar","Harapan Indah, Bekasi","7","6","","270 m²","400 m²"
"Rp 900 Juta","Jababeka, Bekasi","3","1","","120 m²","70 m²"
"Rp 1,3 Miliar","Jatibening, Bekasi","2","2","","120 m²","120 m²"
"Rp 1,18 Miliar","Jatiranggon, Bekasi","3","3","1","84 m²","77 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","1","1","144 m²","100 m²"
"Rp 3,99 Miliar","Bintara, Bekasi","5","4","1","280 m²","400 m²"
"Rp 2,6 Miliar","Harapan Indah, Bekasi","4","4","","240 m²","350 m²"
"Rp 1,9 Miliar","Perwira, Bekasi","","","","112 m²","125 m²"
"Rp 750 Juta","Galaxy, Bekasi","2","2","1","84 m²","72 m²"
"Rp 550 Juta","Cikarang, Bekasi","2","1","1","72 m²","72 m²"
"Rp 1,22 Miliar","Mustikajaya, Bekasi","3","1","2","112 m²","90 m²"
"Rp 854 Juta","Mustikajaya, Bekasi","2","2","1","60 m²","53 m²"
"Rp 325 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","50 m²"
"Rp 1,1 Miliar","Harapan Indah, Bekasi","3","3","1","75 m²","110 m²"
"Rp 435 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","45 m²"
"Rp 4,12 Miliar","Jatibening, Bekasi","4","3","","192 m²","223 m²"
"Rp 1,22 Miliar","Mustikajaya, Bekasi","3","3","","113 m²","80 m²"
"Rp 1 Miliar","Bekasi Barat, Bekasi","3","2","","72 m²","108 m²"
"Rp 750 Juta","Harapan Indah, Bekasi","3","3","2","95 m²","150 m²"
"Rp 1,25 Miliar","Jati Mekar, Bekasi","3","2","2","105 m²","98 m²"
"Rp 430 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","45 m²"
"Rp 3,02 Miliar","Jatibening, Bekasi","3","3","","150 m²","165 m²"
"Rp 1,15 Miliar","Harapan Indah, Bekasi","3","1","","120 m²","90 m²"
"Rp 1,4 Miliar","Jatirangga, Bekasi","3","3","2","84 m²","105 m²"
"Rp 950 Juta","Cikunir, Bekasi","2","1","1","101 m²","70 m²"
"Rp 1,1 Miliar","Harapan Indah, Bekasi","3","1","1","135 m²","125 m²"
"Rp 2,71 Miliar","Jatibening, Bekasi","3","3","","135 m²","149 m²"
"Rp 1,28 Miliar","Harapan Indah, Bekasi","3","2","1","139 m²","120 m²"
"Rp 850 Juta","Jatiwarna, Bekasi","4","2","","114 m²","90 m²"
"Rp 695 Juta","Bekasi Kota, Bekasi","2","2","1","65 m²","58 m²"
"Rp 3,6 Miliar","Tambun Utara, Bekasi","5","4","2","225 m²","350 m²"
"Rp 875 Juta","Pejuang, Bekasi","3","2","1","66 m²","100 m²"
"Rp 1,2 Miliar","Mustikajaya, Bekasi","3","2","","110 m²","80 m²"
"Rp 439 Juta","Bekasi, Bekasi","","","","60 m²","37 m²"
"Rp 1,3 Miliar","Harapan Indah, Bekasi","3","1","1","225 m²","200 m²"
"Rp 800 Juta","Pondok Ungu, Bekasi","4","2","1","78 m²","150 m²"
"Rp 1,18 Miliar","Jatiraden, Bekasi","3","3","2","84 m²","77 m²"
"Rp 1,18 Miliar","Jatisampurna, Bekasi","3","3","1","84 m²","77 m²"
"Rp 340 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","50 m²"
"Rp 2,71 Miliar","Bekasi, Bekasi","3","3","2","135 m²","149 m²"
"Rp 1,41 Miliar","Jatiwarna, Bekasi","4","4","2","91 m²","105 m²"
"Rp 1,18 Triliun","Jatisampurna, Bekasi","3","3","1","84 m²","77 m²"
"Rp 550 Juta","Jatibening, Bekasi","2","2","","80 m²","80 m²"
"Rp 1,8 Miliar","Bekasi Barat, Bekasi","4","2","","200 m²","200 m²"
"Rp 952 Juta","Bekasi, Bekasi","2","2","1","55 m²","50 m²"
"Rp 1,25 Miliar","Jati Mekar, Bekasi","3","3","2","105 m²","123 m²"
"Rp 1,18 Miliar","Jatiraden, Bekasi","3","3","1","84 m²","87 m²"
"Rp 2,5 Miliar","Cikarang Selatan, Bekasi","6","4","","292 m²","400 m²"
"Rp 1,18 Miliar","Jatiranggon, Bekasi","3","3","1","84 m²","77 m²"
"Rp 1,28 Miliar","Jatirangga, Bekasi","3","2","2","70 m²","84 m²"
"Rp 2,71 Miliar","Bekasi, Bekasi","3","3","2","135 m²","50 m²"
"Rp 1,18 Miliar","Jatirangga, Bekasi","3","3","1","84 m²","77 m²"
"Rp 952 Juta","Bekasi, Bekasi","2","2","1","55 m²","50 m²"
"Rp 1,18 Miliar","Jatirangga, Bekasi","3","3","1","84 m²","77 m²"
"Rp 1,28 Miliar","Jatiranggon, Bekasi","3","3","2","84 m²","105 m²"
"Rp 950 Juta","Harapan Indah, Bekasi","3","2","","120 m²","90 m²"
"Rp 1,28 Miliar","Grand Wisata, Bekasi","4","2","","112 m²","90 m²"
"Rp 832 Juta","Summarecon Bekasi, Bekasi","","","","75 m²","55 m²"
"Rp 1,1 Miliar","Harapan Indah, Bekasi","3","1","1","135 m²","125 m²"
"Rp 3,2 Miliar","Harapan Baru, Bekasi","3","2","3","298 m²","180 m²"
"Rp 1,28 Miliar","Harapan Indah, Bekasi","3","2","1","139 m²","120 m²"
"Rp 1,15 Miliar","Kemang Pratama, Bekasi","3","2","","108 m²","121 m²"
"Rp 3,6 Miliar","Tambun Utara, Bekasi","5","4","1","225 m²","350 m²"
"Rp 7 Miliar","Jati Sari, Bekasi","9","9","4","700 m²","1400 m²"
"Rp 2,3 Miliar","Tambun Selatan, Bekasi","3","3","2","92 m²","140 m²"
"Rp 1,35 Miliar","Harapan Indah, Bekasi","2","2","","126 m²","80 m²"
"Rp 2,95 Miliar","Bekasi Kota, Bekasi","4","3","","180 m²","174 m²"
"Rp 2,2 Miliar","Pondok Gede, Bekasi","5","5","","182 m²","300 m²"
"Rp 1,35 Miliar","Harapan Indah, Bekasi","4","3","1","90 m²","160 m²"
"Rp 359 Juta","Tambun Utara, Bekasi","2","1","1","66 m²","36 m²"
"Rp 285 Juta","Jatibening, Bekasi","1","1","","38 m²","38 m²"
"Rp 690 Juta","Harapan Indah, Bekasi","2","1","","77 m²","60 m²"
"Rp 1,18 Miliar","Jatiraden, Bekasi","3","3","2","84 m²","77 m²"
"Rp 925 Juta","Tarumajaya, Bekasi","3","2","","60 m²","120 m²"
"Rp 1,28 Miliar","Harapan Indah, Bekasi","3","2","1","139 m²","120 m²"
"Rp 3,6 Miliar","Tambun Utara, Bekasi","5","4","2","225 m²","350 m²"
"Rp 1,95 Miliar","Harapan Indah, Bekasi","","","","160 m²","160 m²"
"Rp 2,3 Miliar","Pondok Gede, Bekasi","4","3","","144 m²","210 m²"
"Rp 325 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","45 m²"
"Rp 1,18 Miliar","Bekasi, Bekasi","3","3","1","84 m²","77 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","1","1","144 m²","100 m²"
"Rp 1,18 Miliar","Jatisampurna, Bekasi","3","3","1","84 m²","77 m²"
"Rp 600 Juta","Tambun Utara, Bekasi","2","1","","72 m²","52 m²"
"Rp 1,2 Miliar","Karang Satria, Bekasi","3","2","","90 m²","204 m²"
"Rp 750 Juta","Karang Satria, Bekasi","3","2","","72 m²","110 m²"
"Rp 1,6 Miliar","Jati Asih, Bekasi","5","3","","130 m²","230 m²"
"Rp 310 Juta","Cikarang, Bekasi","2","1","","72 m²","36 m²"
"Rp 570 Juta","Babelan, Bekasi","2","1","","87 m²","62 m²"
"Rp 1,35 Miliar","Jaka Mulya, Bekasi","4","3","","147 m²","120 m²"
"Rp 1,6 Miliar","Harapan Indah, Bekasi","3","2","","144 m²","90 m²"
"Rp 4,65 Miliar","Summarecon Bekasi, Bekasi","5","4","2","325 m²","196 m²"
"Rp 865 Juta","Harapan Indah, Bekasi","3","1","1","81 m²","81 m²"
"Rp 660 Juta","Cikarang, Bekasi","2","1","2","60 m²","69 m²"
"Rp 895 Juta","Harapan Indah, Bekasi","3","1","","81 m²","81 m²"
"Rp 2,71 Miliar","Bekasi, Bekasi","3","3","2","135 m²","149 m²"
"Rp 2,3 Miliar","Rawalumbu, Bekasi","4","3","1","180 m²","120 m²"
"Rp 952 Juta","Bekasi, Bekasi","2","2","1","55 m²","50 m²"
"Rp 452 Juta","Cikarang, Bekasi","2","1","1","60 m²","38 m²"
"Rp 550 Juta","Delta Mas, Bekasi","","","","84 m²","60 m²"
"Rp 2,75 Miliar","Pondok Gede, Bekasi","4","3","3","300 m²","225 m²"
"Rp 1,95 Miliar","Harapan Indah, Bekasi","5","5","","160 m²","250 m²"
"Rp 645 Juta","Tarumajaya, Bekasi","2","1","","75 m²","35 m²"
"Rp 932 Juta","Babelan, Bekasi","3","2","1","78 m²","59 m²"
"Rp 645 Juta","Tarumajaya, Bekasi","2","1","","75 m²","35 m²"
"Rp 950 Juta","Tarumajaya, Bekasi","2","1","1","90 m²","60 m²"
"Rp 1,3 Miliar","Harapan Indah, Bekasi","3","2","","112 m²","100 m²"
"Rp 400 Juta","Babelan, Bekasi","1","1","1","89 m²","22 m²"
"Rp 435 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","45 m²"
"Rp 400 Juta","Babelan, Bekasi","1","1","1","89 m²","22 m²"
"Rp 1,25 Miliar","Jaka Sampurna, Bekasi","3","1","","143 m²","100 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 645 Juta","Tarumajaya, Bekasi","2","1","","75 m²","35 m²"
"Rp 1,4 Miliar","Jati Cempaka, Bekasi","3","2","1","96 m²","100 m²"
"Rp 745 Juta","Tarumajaya, Bekasi","3","2","","90 m²","52 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","1","","144 m²","100 m²"
"Rp 1 Miliar","Bekasi, Bekasi","5","3","2","78 m²","230 m²"
"Rp 745 Juta","Tarumajaya, Bekasi","3","2","","90 m²","52 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 585 Juta","Bekasi Utara, Bekasi","","","","90 m²","90 m²"
"Rp 1,8 Miliar","Jatiwarna, Bekasi","3","1","2","150 m²","195 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 745 Juta","Tarumajaya, Bekasi","3","2","","90 m²","52 m²"
"Rp 2,2 Miliar","Harapan Indah, Bekasi","4","5","","160 m²","225 m²"
"Rp 900 Juta","Bekasi Utara, Bekasi","5","2","","84 m²","160 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 1,3 Miliar","Bekasi Kota, Bekasi","4","3","1","200 m²","120 m²"
"Rp 1 Miliar","Harapan Indah, Bekasi","3","1","","120 m²","90 m²"
"Rp 1,2 Miliar","Jati Asih, Bekasi","4","4","","149 m²","230 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 1,35 Miliar","Harapan Indah, Bekasi","4","3","1","90 m²","160 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","1","","144 m²","100 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 5,6 Miliar","Sepanjang Jaya, Bekasi","4","4","1","270 m²","248 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","1","","144 m²","100 m²"
"Rp 340 Juta","Babelan, Bekasi","2","1","1","60 m²","50 m²"
"Rp 1,57 Miliar","Harapan Indah, Bekasi","3","2","","144 m²","140 m²"
"Rp 1,2 Miliar","Jatimakmur, Bekasi","4","3","","108 m²","100 m²"
"Rp 950 Juta","Perwira, Bekasi","3","2","1","93 m²","80 m²"
"Rp 660 Juta","Bekasi, Bekasi","2","1","","107 m²","36 m²"
